GRP	@USER @USER Talk about the pot calling the kettle black... You should be ashamed of your cash payoffs to Iran &amp; of you helping Iran to become a necular power. It would be better if you just set your sales and gave us all a big wave goodby. @USER will clean up your mess. URL
GRP	@USER Colored people should vote! What color is she referring to? I’m white and bright! White is a color. Next racial dividing statement Ms Obama.
IND	@USER Go away
IND	@USER  Wassamatta? Starting to wet your pants? Worried about all your dirty deeds coming out? Concerned about not getting a view cell at #GITMO?  #MAGA  #KAG2020  #DrainTheDeepState  #WalkAwayDemocrats2018  #LiberalismIsAMentalDisease
IND	@USER @USER Target is brilliant with this. Keep an eye out (esp online as there’s online only shit that’s amazing) because 1. Autumn (so oranges!) and also target on thanksgiving/Black Friday is THEE place to stock tf up on sheets for the YEAR.
GRP	@USER How Funny...#WNBA Championship Winners Won't Visit @USER Stupidity Of Liberals Is So Amazing...And That Face With The Plastic Stupidity Proves It...Oh...Right...She Might Harm Her Little Face...Whats Next...Complete Body Armor...
IND	@USER @USER @USER You are a member of 40 years aren’t you? Surely that means he abused you? I mean I know you don’t understand idioms but this is next level ignorance
IND	Absolutely all fucking done.  Bye Felicia URL
IND	@USER Exactly so shut up
IND	@USER @USER @USER I watch Obama for as long as I can stomach him just for the laughs LOL he approves himself to be Even more of a narcissist every day! He is so full of himself a.k.a. full of shit! #HangHim
IND	@USER Holder is a real quality guy. Wouldn’t know the truth if it hit him in the face
IND	@USER And 15 is probably all they know about. Please tell me he is still in jail. Or better yet dead. You are such a strong woman. I'm so sorry that happened to you.
IND	@USER Fuck you I’ll put hot sauce on a slice of pizza again for you
IND	@USER Reading this thread it sure seems like your followers aren't for gun control after all Jimmy 😂😂😂😂
GRP	...this obvious hit job on kavannah is not going to work...and the liberals continue to reveal themselves as demonic figures... URL
IND	@USER Come on Texans! This man can not replace @USER  EVER! #MAGA2018
IND	@USER @USER @USER Why? Because you are too busy spreading hate with your TDS? I’m sure you feel fine ridiculing children of conservatives. You represent everything that is wrong in the education (brainwashing) system.
IND	@USER @USER @USER Great. Here’s how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis won’t back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but she’s a she...he🤔...she?!? URL
IND	@USER @USER I can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already you're a coward when you got to beat somebody when they're not looking
GRP	@USER I’m sorry Dana that you have to hear from such sick mental patient liberals! They are so pathetic! I support you 100 percent
GRP	@USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN" who just was simply better than her today. Every woman in that room who applauded to that nonsense I feel sad for you."
OTH	@USER BS.  People died in PR because the local government is corrupt.
IND	,...Criminal Complicity in ALL OF THIS MESS! --- Last night, Mr. Gregg Jarrett appeared on Hannity"!,...He is Always Incredible, and He made Another Great point when He reminded All Of US that "Starting an illegitimate Investigation is a Crime"! ---  TRUTH IS COMING OUT MUELLER!"
IND	@USER @USER What do you expect from The likes of Eric Erickson. .   HE is a Piece of Crap.
IND	#meneither! She is a liar. Clear as day a liar. URL
GRP	@USER @USER gfy ...the NFL should get no protection from the police...and no support from our military...the league will slowly die on this road of shame!!!
GRP	@USER @USER Invite @USER to all of the @USER shows and let her tell you about her interview with Brock Long. Then you will know why #Cult45Politburo sounds so unhinged. He is parroting the FEMA admins line of BS. @USER tried to fight back against Long's BS
GRP	@USER @USER Who really listens to those post menapausal angry yentas except hardcore liberals and femanazis?
GRP	@USER @USER @USER @USER @USER @USER All liberals are devils. All of us. Ask any repub. We hold hands to stand together. To know we aren’t alone in this fight for civility and decency. Call us all the names you want. It doesn’t matter one bit.
IND	@USER @USER @USER Exactly! She was sorry till she found people to cosign her bullshit. Idiots. The pair of them.
OTH	@USER End of Mos2. SM out in space hears a voice in his head asking if he’s kryptonian.Turns around and it’s MM. MM explains his situation &amp; asks for refuge on earth. SM puts out his hand &amp; introduces himself. Has their shaking hand he says welcome to earth. Cut to black.
IND	@USER @USER Forget Michael he is a coward.
GRP	@USER @USER He gets confirmed. Conservatives don’t care that he’s a rapist. At all.
IND	@USER @USER Where were you in 2008 when people were losing their jobs &amp; their homes &amp; our economy tanked? What did you say about W then? Did you ridicule him &amp; did you praise Obama for saving our country? You are such a hypocrite.
IND	@USER @USER I seriously believe he is evil..
IND	@USER He makes a good point. Too bad that is a career death sentence these days.
IND	@USER Your shabby self and your traitor buddy BO....Gave us #MAGA....stupid your just stupid.
OTH	.@USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL
IND	@USER The are batshit crazy.
IND	@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING
IND	@USER @USER YES BITCH
GRP	@USER These liberals are responsible for the deterioration of American society. They should be ashamed but we all know they’re not.
GRP	@USER When even readers of a liberal paper in effect liberals don't believe her accusations are credible. . .
IND	.@USER &amp; @USER student loan refinancing plan would give every single student loan borrower a tax break &amp; let hundreds of thousands of borrowers have immediate lower interests rates at 0 net cost to taxpayers.   @USER has 8 years. He did nothing. He is a liar. URL
GRP	@USER *REPLACES CHICKENS WITH GUN CONTROL* URL
OTH	@USER This is like when shitty restaurants advertise their “voted #1 world famous crabcakes” but nobody can tell you who voted and nobody who lives outside a 10-mile radius has ever actually eaten there.
IND	@USER yea shit sucks thats why i stopped watching anime mostly
GRP	@USER FF8 sucks MAJOR wang.
IND	@USER He is starting to tweet nonsense like Mango Mussolini
OTH	@USER @USER @USER Haha you liberals are so desperate it’s hilarious. Trying at all ends to set him up. This BS last minute stalling tactic about the alleged HS incident and the bait of emails that were sent to him. And people wonder how Trump won? Because they’re tired of Democrats and their crap.
IND	@USER @USER @USER @USER @USER He is a malignant narcissist.
IND	@USER @USER @USER Thats the problem. He is not a slick talking politician
IND	Good Job asshole!!!...You just killed your dad's chance of a get out of jail free card!!! #MAGA @USER @USER @USER @USER @USER @USER URL
GRP	@USER @USER @USER @USER @USER Hmmmm what about the MEPs who we elect in the UK who attend the European Parliament to represent the UK?   It’s a framework under which we operate. We’re not the victim until we leave and are then subject to rules we don’t even control.  It’s a #BrexitShambles. Let’s stop it.
